327.13,327.13,327.13,327.13,327.13,327.13,-0,-0,0,0,0,-0
326.63,327.11,327.64,328.2,327.9,326.85,-0,-0,0,0,0,-0
326.12,327.09,328.14,329.26,328.67,326.57,-0,-0,0,0,0,-0
325.62,327.07,328.65,330.32,329.44,326.3,-0,-0,0,0,0,-0
325.11,327.05,329.15,331.39,330.21,326.02,-0,-0,0,0,0,-0
324.94,327.04,329.32,331.74,330.47,325.92,-0,-0,0,0,0,-0
324.77,327.04,329.49,332.1,330.73,325.83,-0,-0,0,0,0,-0
324.72,327.03,329.54,332.21,330.81,325.8,-0,-0,0,0,0,-0
324.7,327.03,329.56,332.25,330.84,325.79,-0,-0,0,0,0,-0
324.69,327.03,329.57,332.27,330.85,325.78,-0,-0,0,0,0,-0
324.68,327.03,329.57,332.28,330.86,325.78,-0,-0,0,0,0,-0
324.68,327.03,329.58,332.29,330.87,325.78,-0,-0,0,0,0,-0
324.66,327.03,329.6,332.33,330.9,325.77,-0,-0,0,0,0,-0
324.6,327.03,329.65,332.45,330.98,325.74,-0,-0,0,0,0,-0
324.1,327.01,330.16,333.51,331.75,325.46,-0,-0,0,0,0,-0
323.59,326.99,330.66,334.58,332.52,325.18,-0,-0,0,0,0,-0
323.42,326.98,330.83,334.93,332.78,325.09,-0,-0,0,0,0,-0
323.37,326.98,330.89,335.05,332.86,325.05,-0,-0,0,0,0,-0
323.31,326.98,330.94,335.17,332.95,325.02,-0,-0,0,0,0,-0
323.25,326.98,331,335.29,333.03,324.99,-0,-0,0,0,0,-0
323.09,326.97,331.17,335.64,333.29,324.9,-0,-0,0,0,0,-0
322.58,326.95,331.67,336.7,334.06,324.62,-0,-0,0,0,0,-0
322.07,326.93,332.17,337.77,334.83,324.34,-0,-0,0,0,0,-0
321.57,326.91,332.68,338.83,335.6,324.06,-0,-0,0,0,0,-0
321.06,326.89,333.18,339.89,336.37,323.78,-0,-0,0,0,0,-0
320.56,326.87,333.69,340.96,337.14,323.5,-0,-0,0,0,0,-0
320.39,326.86,333.85,341.31,337.4,323.41,-0,-0,0,0,0,-0
320.33,326.86,333.91,341.43,337.48,323.38,-0,-0,0,0,0,-0
320.28,326.85,333.97,341.55,337.57,323.35,-0,-0,0,0,0,-0
320.22,326.85,334.02,341.67,337.65,323.32,-0,-0,0,0,0,-0
320.05,326.85,334.19,342.02,337.91,323.22,-0,-0,0,0,0,-0
319.55,326.82,334.69,343.08,338.68,322.94,-0,-0,0,0,0,-0
319.04,326.8,335.2,344.15,339.45,322.67,-0,-0,0,0,0,-0
318.87,326.8,335.37,344.5,339.71,322.57,-0,-0,0,0,0,-0
318.7,326.79,335.53,344.86,339.96,322.48,-0,-0,0,0,0,-0
318.53,326.78,335.7,345.21,340.22,322.39,-0,-0,0,0,0,-0
318.03,326.76,336.21,346.27,340.99,322.11,-0,-0,0,0,0,-0
317.52,326.74,336.71,347.34,341.76,321.83,-0,-0,0,0,0,-0
317.35,326.74,336.88,347.69,342.02,321.73,-0,-0,0,0,0,-0
317.3,326.73,336.94,347.81,342.1,321.7,-0,-0,0,0,0,-0
317.24,326.73,336.99,347.93,342.19,321.67,-0,-0,0,0,0,-0
317.18,326.73,337.05,348.05,342.27,321.64,-0,-0,0,0,0,-0
317.02,326.72,337.22,348.4,342.53,321.55,-0,-0,0,0,0,-0
316.51,326.7,337.72,349.46,343.3,321.27,-0,-0,0,0,0,-0
316,326.68,338.22,350.53,344.07,320.99,-0,-0,0,0,0,-0
315.84,326.67,338.39,350.88,344.32,320.9,-0,-0,0,0,0,-0
315.67,326.67,338.56,351.24,344.58,320.8,-0,-0,0,0,0,-0
315.5,326.66,338.73,351.59,344.84,320.71,-0,-0,0,0,0,-0
314.99,326.64,339.23,352.65,345.61,320.43,-0,-0,0,0,0,-0
314.49,326.62,339.74,353.72,346.38,320.15,-0,-0,0,0,0,-0
